logical_relative_path,snapshot_count,distinct_hashes,versions
results/multi_retriever/paradox_by_embedder.csv,4,1,cleanup_prior_reviewer_snapshot:c10e773692be:886:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multi_retriever/paradox_by_embedder.csv;cleanup_root_before:c10e773692be:886:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multi_retriever/paradox_by_embedder.csv;cleanup_nested_reviewer_artifact:c10e773692be:886:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multi_retriever/paradox_by_embedder.csv;submitted_git_worktree:c10e773692be:886:rag-hallucination-detection_main/results/multi_retriever/paradox_by_embedder.csv
results/multi_retriever/summary.csv,4,1,cleanup_prior_reviewer_snapshot:f581f4e134c0:1569:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multi_retriever/summary.csv;cleanup_root_before:f581f4e134c0:1569:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multi_retriever/summary.csv;cleanup_nested_reviewer_artifact:f581f4e134c0:1569:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multi_retriever/summary.csv;submitted_git_worktree:f581f4e134c0:1569:rag-hallucination-detection_main/results/multi_retriever/summary.csv
results/multi_retriever/summary.md,4,1,cleanup_prior_reviewer_snapshot:0ede46b5b56e:6844:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multi_retriever/summary.md;cleanup_root_before:0ede46b5b56e:6844:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multi_retriever/summary.md;cleanup_nested_reviewer_artifact:0ede46b5b56e:6844:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multi_retriever/summary.md;submitted_git_worktree:0ede46b5b56e:6844:rag-hallucination-detection_main/results/multi_retriever/summary.md
results/multidataset/coherence_paradox.csv,3,1,cleanup_prior_reviewer_snapshot:f0649df1f1a8:595:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multidataset/coherence_paradox.csv;cleanup_root_before:f0649df1f1a8:595:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multidataset/coherence_paradox.csv;cleanup_nested_reviewer_artifact:f0649df1f1a8:595:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multidataset/coherence_paradox.csv
results/multidataset/completed_tuples.json,3,1,cleanup_prior_reviewer_snapshot:e3c7fd340139:524:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multidataset/completed_tuples.json;cleanup_root_before:e3c7fd340139:524:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multidataset/completed_tuples.json;cleanup_nested_reviewer_artifact:e3c7fd340139:524:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multidataset/completed_tuples.json
results/multidataset/summary.csv,3,1,cleanup_prior_reviewer_snapshot:b9e98c5976dc:2540:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multidataset/summary.csv;cleanup_root_before:b9e98c5976dc:2540:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multidataset/summary.csv;cleanup_nested_reviewer_artifact:b9e98c5976dc:2540:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multidataset/summary.csv
results/multidataset/summary.md,3,1,cleanup_prior_reviewer_snapshot:e1819094b9df:4103:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multidataset/summary.md;cleanup_root_before:e1819094b9df:4103:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multidataset/summary.md;cleanup_nested_reviewer_artifact:e1819094b9df:4103:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multidataset/summary.md
results/multimodel/llama3_pubmedqa_chunk1024_k3_cot.csv,3,1,cleanup_prior_reviewer_snapshot:6ad4f33c8caa:40643:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_pubmedqa_chunk1024_k3_cot.csv;cleanup_root_before:6ad4f33c8caa:40643:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_pubmedqa_chunk1024_k3_cot.csv;cleanup_nested_reviewer_artifact:6ad4f33c8caa:40643:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_pubmedqa_chunk1024_k3_cot.csv
results/multimodel/llama3_pubmedqa_chunk1024_k3_strict.csv,3,1,cleanup_prior_reviewer_snapshot:5111e21a26f4:42604:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_pubmedqa_chunk1024_k3_strict.csv;cleanup_root_before:5111e21a26f4:42604:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_pubmedqa_chunk1024_k3_strict.csv;cleanup_nested_reviewer_artifact:5111e21a26f4:42604:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_pubmedqa_chunk1024_k3_strict.csv
results/multimodel/llama3_pubmedqa_chunk1024_k5_cot.csv,3,1,cleanup_prior_reviewer_snapshot:8f109b054d8b:44055:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_pubmedqa_chunk1024_k5_cot.csv;cleanup_root_before:8f109b054d8b:44055:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_pubmedqa_chunk1024_k5_cot.csv;cleanup_nested_reviewer_artifact:8f109b054d8b:44055:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_pubmedqa_chunk1024_k5_cot.csv
results/multimodel/llama3_pubmedqa_chunk1024_k5_strict.csv,3,1,cleanup_prior_reviewer_snapshot:b5945c2d9ff4:43520:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_pubmedqa_chunk1024_k5_strict.csv;cleanup_root_before:b5945c2d9ff4:43520:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_pubmedqa_chunk1024_k5_strict.csv;cleanup_nested_reviewer_artifact:b5945c2d9ff4:43520:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_pubmedqa_chunk1024_k5_strict.csv
results/multimodel/llama3_pubmedqa_chunk256_k3_cot.csv,3,1,cleanup_prior_reviewer_snapshot:1f728680b02a:36785:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_pubmedqa_chunk256_k3_cot.csv;cleanup_root_before:1f728680b02a:36785:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_pubmedqa_chunk256_k3_cot.csv;cleanup_nested_reviewer_artifact:1f728680b02a:36785:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_pubmedqa_chunk256_k3_cot.csv
results/multimodel/llama3_pubmedqa_chunk256_k3_strict.csv,3,1,cleanup_prior_reviewer_snapshot:95f8242f1e35:38162:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_pubmedqa_chunk256_k3_strict.csv;cleanup_root_before:95f8242f1e35:38162:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_pubmedqa_chunk256_k3_strict.csv;cleanup_nested_reviewer_artifact:95f8242f1e35:38162:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_pubmedqa_chunk256_k3_strict.csv
results/multimodel/llama3_pubmedqa_chunk256_k5_cot.csv,3,1,cleanup_prior_reviewer_snapshot:a59d87918340:37823:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_pubmedqa_chunk256_k5_cot.csv;cleanup_root_before:a59d87918340:37823:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_pubmedqa_chunk256_k5_cot.csv;cleanup_nested_reviewer_artifact:a59d87918340:37823:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_pubmedqa_chunk256_k5_cot.csv
results/multimodel/llama3_pubmedqa_chunk256_k5_strict.csv,3,1,cleanup_prior_reviewer_snapshot:1fea29dc1d76:38721:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_pubmedqa_chunk256_k5_strict.csv;cleanup_root_before:1fea29dc1d76:38721:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_pubmedqa_chunk256_k5_strict.csv;cleanup_nested_reviewer_artifact:1fea29dc1d76:38721:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_pubmedqa_chunk256_k5_strict.csv
results/multimodel/llama3_pubmedqa_chunk512_k3_cot.csv,3,1,cleanup_prior_reviewer_snapshot:9fc343b221b5:37257:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_pubmedqa_chunk512_k3_cot.csv;cleanup_root_before:9fc343b221b5:37257:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_pubmedqa_chunk512_k3_cot.csv;cleanup_nested_reviewer_artifact:9fc343b221b5:37257:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_pubmedqa_chunk512_k3_cot.csv
results/multimodel/llama3_pubmedqa_chunk512_k3_strict.csv,3,1,cleanup_prior_reviewer_snapshot:e11d8aa649c9:40136:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_pubmedqa_chunk512_k3_strict.csv;cleanup_root_before:e11d8aa649c9:40136:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_pubmedqa_chunk512_k3_strict.csv;cleanup_nested_reviewer_artifact:e11d8aa649c9:40136:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_pubmedqa_chunk512_k3_strict.csv
results/multimodel/llama3_pubmedqa_chunk512_k5_cot.csv,3,1,cleanup_prior_reviewer_snapshot:ed4a8ec52cce:39201:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_pubmedqa_chunk512_k5_cot.csv;cleanup_root_before:ed4a8ec52cce:39201:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_pubmedqa_chunk512_k5_cot.csv;cleanup_nested_reviewer_artifact:ed4a8ec52cce:39201:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_pubmedqa_chunk512_k5_cot.csv
results/multimodel/llama3_pubmedqa_chunk512_k5_strict.csv,3,1,cleanup_prior_reviewer_snapshot:e107b485ec36:42615:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_pubmedqa_chunk512_k5_strict.csv;cleanup_root_before:e107b485ec36:42615:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_pubmedqa_chunk512_k5_strict.csv;cleanup_nested_reviewer_artifact:e107b485ec36:42615:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_pubmedqa_chunk512_k5_strict.csv
results/multimodel/llama3_squad_chunk1024_k3_cot.csv,3,1,cleanup_prior_reviewer_snapshot:c0542f59ccf3:21661:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_squad_chunk1024_k3_cot.csv;cleanup_root_before:c0542f59ccf3:21661:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_squad_chunk1024_k3_cot.csv;cleanup_nested_reviewer_artifact:c0542f59ccf3:21661:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_squad_chunk1024_k3_cot.csv
results/multimodel/llama3_squad_chunk1024_k3_strict.csv,3,1,cleanup_prior_reviewer_snapshot:ca29d8ad73f0:22056:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_squad_chunk1024_k3_strict.csv;cleanup_root_before:ca29d8ad73f0:22056:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_squad_chunk1024_k3_strict.csv;cleanup_nested_reviewer_artifact:ca29d8ad73f0:22056:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_squad_chunk1024_k3_strict.csv
results/multimodel/llama3_squad_chunk1024_k5_cot.csv,3,1,cleanup_prior_reviewer_snapshot:08f8b5551a5b:22728:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_squad_chunk1024_k5_cot.csv;cleanup_root_before:08f8b5551a5b:22728:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_squad_chunk1024_k5_cot.csv;cleanup_nested_reviewer_artifact:08f8b5551a5b:22728:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_squad_chunk1024_k5_cot.csv
results/multimodel/llama3_squad_chunk1024_k5_strict.csv,3,1,cleanup_prior_reviewer_snapshot:436fb6fdc31f:22293:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_squad_chunk1024_k5_strict.csv;cleanup_root_before:436fb6fdc31f:22293:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_squad_chunk1024_k5_strict.csv;cleanup_nested_reviewer_artifact:436fb6fdc31f:22293:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_squad_chunk1024_k5_strict.csv
results/multimodel/llama3_squad_chunk256_k3_cot.csv,3,1,cleanup_prior_reviewer_snapshot:654e01a6bf1b:22121:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_squad_chunk256_k3_cot.csv;cleanup_root_before:654e01a6bf1b:22121:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_squad_chunk256_k3_cot.csv;cleanup_nested_reviewer_artifact:654e01a6bf1b:22121:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_squad_chunk256_k3_cot.csv
results/multimodel/llama3_squad_chunk256_k3_strict.csv,3,1,cleanup_prior_reviewer_snapshot:2a4452f71a8e:22250:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_squad_chunk256_k3_strict.csv;cleanup_root_before:2a4452f71a8e:22250:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_squad_chunk256_k3_strict.csv;cleanup_nested_reviewer_artifact:2a4452f71a8e:22250:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_squad_chunk256_k3_strict.csv
results/multimodel/llama3_squad_chunk256_k5_cot.csv,3,1,cleanup_prior_reviewer_snapshot:a5d9dd4cd12f:22147:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_squad_chunk256_k5_cot.csv;cleanup_root_before:a5d9dd4cd12f:22147:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_squad_chunk256_k5_cot.csv;cleanup_nested_reviewer_artifact:a5d9dd4cd12f:22147:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_squad_chunk256_k5_cot.csv
results/multimodel/llama3_squad_chunk256_k5_strict.csv,3,1,cleanup_prior_reviewer_snapshot:00ca62077ea6:23596:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_squad_chunk256_k5_strict.csv;cleanup_root_before:00ca62077ea6:23596:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_squad_chunk256_k5_strict.csv;cleanup_nested_reviewer_artifact:00ca62077ea6:23596:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_squad_chunk256_k5_strict.csv
results/multimodel/llama3_squad_chunk512_k3_cot.csv,3,1,cleanup_prior_reviewer_snapshot:af2fbf3e584f:23192:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_squad_chunk512_k3_cot.csv;cleanup_root_before:af2fbf3e584f:23192:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_squad_chunk512_k3_cot.csv;cleanup_nested_reviewer_artifact:af2fbf3e584f:23192:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_squad_chunk512_k3_cot.csv
results/multimodel/llama3_squad_chunk512_k3_strict.csv,3,1,cleanup_prior_reviewer_snapshot:c0b237dac2a2:22830:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_squad_chunk512_k3_strict.csv;cleanup_root_before:c0b237dac2a2:22830:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_squad_chunk512_k3_strict.csv;cleanup_nested_reviewer_artifact:c0b237dac2a2:22830:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_squad_chunk512_k3_strict.csv
results/multimodel/llama3_squad_chunk512_k5_cot.csv,3,1,cleanup_prior_reviewer_snapshot:6a7676f47d87:21842:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_squad_chunk512_k5_cot.csv;cleanup_root_before:6a7676f47d87:21842:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_squad_chunk512_k5_cot.csv;cleanup_nested_reviewer_artifact:6a7676f47d87:21842:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_squad_chunk512_k5_cot.csv
results/multimodel/llama3_squad_chunk512_k5_strict.csv,3,1,cleanup_prior_reviewer_snapshot:ed1a717f9fc9:22436:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/llama3_squad_chunk512_k5_strict.csv;cleanup_root_before:ed1a717f9fc9:22436:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/llama3_squad_chunk512_k5_strict.csv;cleanup_nested_reviewer_artifact:ed1a717f9fc9:22436:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/llama3_squad_chunk512_k5_strict.csv
results/multimodel/mistral_pubmedqa_chunk1024_k3_cot.csv,3,1,cleanup_prior_reviewer_snapshot:67ecd3137f41:45381:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/mistral_pubmedqa_chunk1024_k3_cot.csv;cleanup_root_before:67ecd3137f41:45381:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/mistral_pubmedqa_chunk1024_k3_cot.csv;cleanup_nested_reviewer_artifact:67ecd3137f41:45381:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/mistral_pubmedqa_chunk1024_k3_cot.csv
results/multimodel/mistral_pubmedqa_chunk1024_k3_strict.csv,3,1,cleanup_prior_reviewer_snapshot:33935c317414:44490:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/mistral_pubmedqa_chunk1024_k3_strict.csv;cleanup_root_before:33935c317414:44490:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/mistral_pubmedqa_chunk1024_k3_strict.csv;cleanup_nested_reviewer_artifact:33935c317414:44490:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/mistral_pubmedqa_chunk1024_k3_strict.csv
results/multimodel/mistral_pubmedqa_chunk1024_k5_cot.csv,3,1,cleanup_prior_reviewer_snapshot:1b603a2c57f4:46366:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/mistral_pubmedqa_chunk1024_k5_cot.csv;cleanup_root_before:1b603a2c57f4:46366:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/mistral_pubmedqa_chunk1024_k5_cot.csv;cleanup_nested_reviewer_artifact:1b603a2c57f4:46366:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/mistral_pubmedqa_chunk1024_k5_cot.csv
results/multimodel/mistral_pubmedqa_chunk1024_k5_strict.csv,3,1,cleanup_prior_reviewer_snapshot:c8d604608ddb:43868:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/mistral_pubmedqa_chunk1024_k5_strict.csv;cleanup_root_before:c8d604608ddb:43868:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/mistral_pubmedqa_chunk1024_k5_strict.csv;cleanup_nested_reviewer_artifact:c8d604608ddb:43868:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/mistral_pubmedqa_chunk1024_k5_strict.csv
results/multimodel/mistral_pubmedqa_chunk256_k3_cot.csv,3,1,cleanup_prior_reviewer_snapshot:6b938c9d66d2:37309:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/mistral_pubmedqa_chunk256_k3_cot.csv;cleanup_root_before:6b938c9d66d2:37309:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/mistral_pubmedqa_chunk256_k3_cot.csv;cleanup_nested_reviewer_artifact:6b938c9d66d2:37309:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/mistral_pubmedqa_chunk256_k3_cot.csv
results/multimodel/mistral_pubmedqa_chunk256_k3_strict.csv,3,1,cleanup_prior_reviewer_snapshot:44c4250e160d:39378:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/mistral_pubmedqa_chunk256_k3_strict.csv;cleanup_root_before:44c4250e160d:39378:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/mistral_pubmedqa_chunk256_k3_strict.csv;cleanup_nested_reviewer_artifact:44c4250e160d:39378:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/mistral_pubmedqa_chunk256_k3_strict.csv
results/multimodel/mistral_pubmedqa_chunk256_k5_cot.csv,3,1,cleanup_prior_reviewer_snapshot:3b3f40d25f05:37936:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/mistral_pubmedqa_chunk256_k5_cot.csv;cleanup_root_before:3b3f40d25f05:37936:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/mistral_pubmedqa_chunk256_k5_cot.csv;cleanup_nested_reviewer_artifact:3b3f40d25f05:37936:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/mistral_pubmedqa_chunk256_k5_cot.csv
results/multimodel/mistral_pubmedqa_chunk256_k5_strict.csv,3,1,cleanup_prior_reviewer_snapshot:2a685e2d4eff:40688:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/mistral_pubmedqa_chunk256_k5_strict.csv;cleanup_root_before:2a685e2d4eff:40688:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/mistral_pubmedqa_chunk256_k5_strict.csv;cleanup_nested_reviewer_artifact:2a685e2d4eff:40688:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/mistral_pubmedqa_chunk256_k5_strict.csv
results/multimodel/mistral_pubmedqa_chunk512_k3_cot.csv,3,1,cleanup_prior_reviewer_snapshot:d749efa3619c:41117:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/mistral_pubmedqa_chunk512_k3_cot.csv;cleanup_root_before:d749efa3619c:41117:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/mistral_pubmedqa_chunk512_k3_cot.csv;cleanup_nested_reviewer_artifact:d749efa3619c:41117:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/mistral_pubmedqa_chunk512_k3_cot.csv
results/multimodel/mistral_pubmedqa_chunk512_k3_strict.csv,3,1,cleanup_prior_reviewer_snapshot:95ad4871fddd:45086:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/mistral_pubmedqa_chunk512_k3_strict.csv;cleanup_root_before:95ad4871fddd:45086:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/mistral_pubmedqa_chunk512_k3_strict.csv;cleanup_nested_reviewer_artifact:95ad4871fddd:45086:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/mistral_pubmedqa_chunk512_k3_strict.csv
results/multimodel/mistral_pubmedqa_chunk512_k5_cot.csv,3,1,cleanup_prior_reviewer_snapshot:9a3604957586:43673:cleanup_20260506_final_code_artifact_cleanup/prior_reviewer_artifact_snapshot/results/multimodel/mistral_pubmedqa_chunk512_k5_cot.csv;cleanup_root_before:9a3604957586:43673:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/results/multimodel/mistral_pubmedqa_chunk512_k5_cot.csv;cleanup_nested_reviewer_artifact:9a3604957586:43673:cleanup_20260506_final_code_artifact_cleanup/root_before_cleanup/submission_package/neurips2026_reviewer_artifact_anonymous/results/multimodel/mistral_pubmedqa_chunk512_k5_cot.csv
