candidate_size,candidate_position,source_row_index,row_id,pair_id,input_digest,condition,dataset,seed,generator_model,source_sha256
400,185,536,crj_02d74855eaae4a4f07d99695,crjp_ffe69e7f43bd7b9860542509,02d74855eaae4a4f07d99695e7c01e94c02ceb3bdd653912328960d4802d8ac1,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,186,78,crj_e0a9708cb805c81de1095a46,crjp_864c415fd52a2171600cacd6,e0a9708cb805c81de1095a4680a5f3bdca14e12b3e020047131ad40b44323fc4,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,187,278,crj_bbb80bee3232a33c4785fd0b,crjp_864c415fd52a2171600cacd6,bbb80bee3232a33c4785fd0bc1eb51a9d1bbeaf1b8eabafb533f57fd2ce51591,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,188,478,crj_87f24731d8dcb61f95e695b2,crjp_864c415fd52a2171600cacd6,87f24731d8dcb61f95e695b21eb15c63e99f0135d7c1ea69a0a06474e77499db,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,189,75,crj_e59dc61a5c922e18bb8f3d80,crjp_b8db6b04fc9bd88fcdfa9af6,e59dc61a5c922e18bb8f3d80fb708ed672445988bd18ffb60648256f5fb31ff4,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,190,275,crj_00b90b86910e1dc38d82fca6,crjp_b8db6b04fc9bd88fcdfa9af6,00b90b86910e1dc38d82fca6c920d659d505057fb10c28457be11631849b0f2b,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,191,475,crj_0a83a6d3b2fdae6856e22864,crjp_b8db6b04fc9bd88fcdfa9af6,0a83a6d3b2fdae6856e22864143f4d2507ed1cf290087979cf75a6a61c86f78b,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,192,8,crj_b7d47877c5b4cb7f4f1268cc,crjp_e31281cb05b8ef25f253d5b6,b7d47877c5b4cb7f4f1268cc587f2580832321072b37748e6d63cd6b8926775f,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,193,208,crj_da2bc5133f3c5b6e569b0c8a,crjp_e31281cb05b8ef25f253d5b6,da2bc5133f3c5b6e569b0c8a5f1b5d335aaf125ec9c5e16c35a704e9e8277198,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,194,408,crj_84e7678bcf6a6e2a3a6733e3,crjp_e31281cb05b8ef25f253d5b6,84e7678bcf6a6e2a3a6733e3835d2c8e3a321995432268d4b7115c718a8395d0,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,195,53,crj_f2e597064ab6ad7a0662894c,crjp_00733991f7fd15c11cac9804,f2e597064ab6ad7a0662894c69f394c0a32137c73fa867e039e6e1fd473fc731,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,196,253,crj_77a6ef605dfb4d42371122a4,crjp_00733991f7fd15c11cac9804,77a6ef605dfb4d42371122a4cb44ad7015d92e8c301318db8b1aafd04226d557,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,197,453,crj_571db4cf29dc91857e364f2b,crjp_00733991f7fd15c11cac9804,571db4cf29dc91857e364f2b34d0e4d4d00d3373c0f16961a46643c836ecfd54,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,198,88,crj_2b0e16ba58331c027b818257,crjp_ec322bad09af5d24eff8c7dd,2b0e16ba58331c027b818257ad2c16ea1b0cb544cb1adacc6c06a30eca98e551,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,199,288,crj_e084a2c11e913f1444ff1234,crjp_ec322bad09af5d24eff8c7dd,e084a2c11e913f1444ff12344bc1c891cb421d0a5808a204045bd282b34675d1,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,200,488,crj_5b083e213412f2b349c5a99a,crjp_ec322bad09af5d24eff8c7dd,5b083e213412f2b349c5a99ab3ebcd6dae44408f45ce3e5914fe00af26f745b9,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,201,162,crj_b256cef344b37a7cf9731fb8,crjp_e2b48281527fdafbc24ee98b,b256cef344b37a7cf9731fb80a84a58acc1e51b5586cbdaa42f280d99d19497d,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,202,362,crj_b0e802539176fc24744ea875,crjp_e2b48281527fdafbc24ee98b,b0e802539176fc24744ea875ccba742329fd62f4fb0f22897a4a0e6a374c17a6,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,203,562,crj_9979348aea57e9f52b6b6296,crjp_e2b48281527fdafbc24ee98b,9979348aea57e9f52b6b6296723172cae748815e2bf2c2b7154f4e5e16ea9a1f,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,204,97,crj_9c48d559d038f03dea979928,crjp_9e727b40460a34d91faf680c,9c48d559d038f03dea979928ccdba3198d96bb1a6f8e0c9140d580b21d1c24c1,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,205,297,crj_c6d44a3f3ca7275d4525c190,crjp_9e727b40460a34d91faf680c,c6d44a3f3ca7275d4525c190b0ccd9e3d94eb3078e9a1d186908b9c5bd6708f9,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,206,497,crj_e7c110c88048d06b9df19d1d,crjp_9e727b40460a34d91faf680c,e7c110c88048d06b9df19d1d982be9e584a63472da80464d35d150e90aac3818,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,207,190,crj_15ade5fc042446ece8149cc5,crjp_b704d59d9619318d4f61e5e5,15ade5fc042446ece8149cc52c83d06f37cd68eb17920aee0f70926037cb4f56,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,208,390,crj_a03c1cfa33b7bd7b1e71b6f9,crjp_b704d59d9619318d4f61e5e5,a03c1cfa33b7bd7b1e71b6f9b5b47427796bb74a242238c87f70c2024b34078a,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,209,590,crj_9d1b7d7575c0ec9aac2546d8,crjp_b704d59d9619318d4f61e5e5,9d1b7d7575c0ec9aac2546d8bd568f4e6ef2ea41a14deea8a64f0fd585a8a610,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,210,112,crj_b966b14bf5b689903c703358,crjp_a384ba1668d578f6186546e5,b966b14bf5b689903c70335804e79ce2f733be3a06caec7a43191764f23e4a76,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,211,312,crj_e084590e962affae5b677b90,crjp_a384ba1668d578f6186546e5,e084590e962affae5b677b90a11567fd264eaf78ebd5e6c87423fbab8127100e,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,212,512,crj_81d10739ee35f6b18bd23fc4,crjp_a384ba1668d578f6186546e5,81d10739ee35f6b18bd23fc41d6bd031b97f292d92ad8a3d1b67cd308eab6298,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,213,194,crj_852956c9bba6ca88e99ac8cd,crjp_96396e8bef9d25d8dac10e40,852956c9bba6ca88e99ac8cd5d1af0b156c8195869462e35723e0bcd0dfa92b9,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,214,394,crj_2be3b382e466e0dea17f2e76,crjp_96396e8bef9d25d8dac10e40,2be3b382e466e0dea17f2e7604195c7da4833b4d2c9da85544be34cb28a65691,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,215,594,crj_16fde6481d398b9c4594d4a1,crjp_96396e8bef9d25d8dac10e40,16fde6481d398b9c4594d4a1e4a1027ee6ed97017cacb0f3e185d33a2bde1c5a,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,216,154,crj_9ce91e06daea9ec012a7291c,crjp_04b67a0a8e4152c46cbc17e8,9ce91e06daea9ec012a7291c680a30a90625eff520d08d25f16b55747a014d9d,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,217,354,crj_f5cf72cdd48f8b01fe911f22,crjp_04b67a0a8e4152c46cbc17e8,f5cf72cdd48f8b01fe911f22406793463d112d92d4d527a7b31a3343ae1ec1d0,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,218,554,crj_4692187ce05b7ed49db619c2,crjp_04b67a0a8e4152c46cbc17e8,4692187ce05b7ed49db619c204c8fd16479cdd844e1505e4c100646e611e6fdd,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,219,58,crj_e07d3852b4eaecedd8531ad1,crjp_691ae32d35f0c7e4cf60b9f1,e07d3852b4eaecedd8531ad11a0839d74502d3d18728422dece233e07367068d,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,220,258,crj_a6ae37f85beb73608d089c71,crjp_691ae32d35f0c7e4cf60b9f1,a6ae37f85beb73608d089c710d07f7d50ec8979b04f046757d8e294f3aedf2db,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,221,458,crj_59efccf970ad4e3a46566eaa,crjp_691ae32d35f0c7e4cf60b9f1,59efccf970ad4e3a46566eaa8c05e44e1155d529712315f00a5734433f87d64e,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,222,115,crj_150e55cd26925603b895fbcc,crjp_9a5875c629f301f2423c4eaa,150e55cd26925603b895fbcc1ef27d6b816dafd836564a2e8e65ac1bd61ebb8f,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,223,315,crj_22715e703fba36d172f6928d,crjp_9a5875c629f301f2423c4eaa,22715e703fba36d172f6928d4d1c302c78be8f092b9b03c28ed4b515b24bc9a8,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,224,515,crj_04fcf4c6f1ea9f4236568c79,crjp_9a5875c629f301f2423c4eaa,04fcf4c6f1ea9f4236568c79d5527dd5c82adbe8180946480c49992a68b740f2,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,225,35,crj_1ffc6333e3817309e053ed00,crjp_2c8fd264abc442dcca978c34,1ffc6333e3817309e053ed006db06f05abd017d598e04ae474ee4872623f0eb2,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,226,235,crj_ed2e266ad6451dd9948987f7,crjp_2c8fd264abc442dcca978c34,ed2e266ad6451dd9948987f7a67a5ea06fbfdb386c154939221f6d91591ed3ce,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,227,435,crj_a79a5e6470541c61c90bacd6,crjp_2c8fd264abc442dcca978c34,a79a5e6470541c61c90bacd693790ccb53cf41af5fab159aa40d228143e44087,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,228,90,crj_f1f4036fcee1a19769e49c76,crjp_02bde1ae9db1c6d4f9b5ce82,f1f4036fcee1a19769e49c76c07676be9883400c3da63129449443ac3a731a58,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,229,290,crj_de7a7cabf1af5bdd325f8d60,crjp_02bde1ae9db1c6d4f9b5ce82,de7a7cabf1af5bdd325f8d601fde5fd55777df05a35577487a20635c9690ef0d,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,230,490,crj_af6c84bd9e1f10c8d23637d3,crjp_02bde1ae9db1c6d4f9b5ce82,af6c84bd9e1f10c8d23637d3fa37db32688328a5b12c3d8bee6f65ba539ff4b1,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,231,13,crj_2e923738c497962a3153893e,crjp_e550979df3fd43d60f90fd48,2e923738c497962a3153893e219bfd6260c260bfdfffd9ceb55e83e5e25a3383,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,232,213,crj_b1b88cf2d71bf4f6f0777f28,crjp_e550979df3fd43d60f90fd48,b1b88cf2d71bf4f6f0777f28cb9496a65c04dcba5f8d6e707fb4cb96efe85470,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,233,413,crj_381c8203477e6b957b85dc2c,crjp_e550979df3fd43d60f90fd48,381c8203477e6b957b85dc2ce24bcef97ac5da55907e155b5cd3e2a4f28aff61,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,234,146,crj_0a7d5f5269b1cf126f546443,crjp_6b7e96dca5144d7e827fed14,0a7d5f5269b1cf126f54644375f3a1252dacc3247c5356021713e4407e514e6b,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,235,346,crj_bf829a603afce9a72e0b4f10,crjp_6b7e96dca5144d7e827fed14,bf829a603afce9a72e0b4f101f777e12cd64e0f57c2dc827cd1651928e60f9f2,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,236,546,crj_335e7d358d771ab33feef4fe,crjp_6b7e96dca5144d7e827fed14,335e7d358d771ab33feef4fe5528dd5e6fe8d35e2566f4ef433db09c13514aac,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,237,100,crj_97ce0704ded0b74d4c5a7c41,crjp_c1c279661fa8e242c7aeb196,97ce0704ded0b74d4c5a7c41f4d1eb58bc679fb49292abd5a37171693aa49163,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,238,300,crj_15b0c5ce2bd5da00ca436912,crjp_c1c279661fa8e242c7aeb196,15b0c5ce2bd5da00ca43691295501afbc69bd55a301dc0405876fb317e3cd64d,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,239,500,crj_9f5fc977e184a119ba99d18d,crjp_c1c279661fa8e242c7aeb196,9f5fc977e184a119ba99d18d7e49568f1747cf2b579bf5f9af7346ac44c916d5,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,240,173,crj_8db29c658d6153c75bee0847,crjp_186dd06956b8699b124940ab,8db29c658d6153c75bee0847f5fe83f7633e917139ab331b7713493267391fb9,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,241,373,crj_67f90be4e52563c13a6285e8,crjp_186dd06956b8699b124940ab,67f90be4e52563c13a6285e8a5773a4b22505d8baa367844ba5a9d34ed432fff,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,242,573,crj_17973dcef2be30d7948f891f,crjp_186dd06956b8699b124940ab,17973dcef2be30d7948f891fd4da5cdc25c510c6d2c3604dba27abee46c5e98f,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,243,177,crj_544f54020e09399f5b3e33ae,crjp_25ebadaab471f70bedc10cca,544f54020e09399f5b3e33ae658095fbb35605d89911d764d861eb0cc7ee5aae,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,244,377,crj_1e4d57c2d947e47c5def982d,crjp_25ebadaab471f70bedc10cca,1e4d57c2d947e47c5def982d89fc3fad039bb2f82dcebd54a36e43d0d88499b5,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,245,577,crj_ed46ef5e0e577f70254dea51,crjp_25ebadaab471f70bedc10cca,ed46ef5e0e577f70254dea512d752d3929b7a32d70edadd62d0c8f611dce9742,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,246,164,crj_f8e23d25e0af76ebbb616462,crjp_b987182ce915aa84e6f64b5f,f8e23d25e0af76ebbb616462983cd7444a33672dbeda7f000e2fdfe29c79b56d,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,247,364,crj_b3d93cc465df2201500b4cee,crjp_b987182ce915aa84e6f64b5f,b3d93cc465df2201500b4cee9c0070260463f2ea6c4c2141bd225623043f87f5,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,248,564,crj_308ff009b69c8027b0028838,crjp_b987182ce915aa84e6f64b5f,308ff009b69c8027b0028838b0070602127b8f21d488e42486ddc2585621e349,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,249,143,crj_a7e8db1d79218c5384cdcfa9,crjp_b438ecea2ab1f7c6582d4b67,a7e8db1d79218c5384cdcfa9962b05a5b64a88f7e97573c9093fd867b8b3f6aa,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,250,343,crj_5daffe79d4082b7f12a4480f,crjp_b438ecea2ab1f7c6582d4b67,5daffe79d4082b7f12a4480f214991928a01dde1cd8624cb726d6412b1870829,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,251,543,crj_831cd04a4515e36252e76af1,crjp_b438ecea2ab1f7c6582d4b67,831cd04a4515e36252e76af1abf5ebe96ef4ea3eddc7947c2ef76fb8c001aa5b,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,252,11,crj_90dac620ca3766abca5fb738,crjp_3434c9f9640d2de74914a580,90dac620ca3766abca5fb738441a626876286eb48695979bd1934ed73ce83939,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,253,211,crj_7ef48a06e2787bb78c1475a4,crjp_3434c9f9640d2de74914a580,7ef48a06e2787bb78c1475a49bdeeef7493684c75371177dc3699b8dab217835,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,254,411,crj_375b2fd81bdb612c60215883,crjp_3434c9f9640d2de74914a580,375b2fd81bdb612c602158838cbd80cccaa4f6ccd5ac8f104e07f16747a74be0,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,255,186,crj_42e9b5fcb863292b0c9554c0,crjp_2a47458f72044010451338f8,42e9b5fcb863292b0c9554c0a15f7127d7fa9ec65f098d415e5642b993e2e86c,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,256,386,crj_81d227396722d01b7d1afaee,crjp_2a47458f72044010451338f8,81d227396722d01b7d1afaee04b9d6133a2f7b696f4ed8678aa472bc82bdc919,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,257,586,crj_5a8014659b3382651dcdc9af,crjp_2a47458f72044010451338f8,5a8014659b3382651dcdc9af8ec6aebe9db72520f10713f87a2d567ce402ed0c,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,258,170,crj_ad739cca2016b34135cf9bd5,crjp_46f12f4f2b1cbf6069df7a3b,ad739cca2016b34135cf9bd5e3d74941d407ece5fdc3dfe46b865dee7880892c,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,259,370,crj_f47ba10b364c800a66798761,crjp_46f12f4f2b1cbf6069df7a3b,f47ba10b364c800a66798761df8f8030f282e68257768db785e322d80cc28609,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,260,570,crj_5715aea183d75c9c21b00ea9,crjp_46f12f4f2b1cbf6069df7a3b,5715aea183d75c9c21b00ea9adc16f8e6937d5ca46e979f6ea79ff63ba41f3d5,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,261,7,crj_87adc91fdfdd596c94a19d48,crjp_e39f67080fb016b42e46ac0b,87adc91fdfdd596c94a19d484fd4f5ee9eea07a340053f344129113f347598f2,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,262,207,crj_01b64659b1b5e6c1bc0cef44,crjp_e39f67080fb016b42e46ac0b,01b64659b1b5e6c1bc0cef4488f1f7ee7471d53a8b9c8a05fa8e075c4ad0276d,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,263,407,crj_c7f8ae252f1904fc59de65fb,crjp_e39f67080fb016b42e46ac0b,c7f8ae252f1904fc59de65fbc9005563c1aafaaada89957410c0f9c1d67fd8d8,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,264,37,crj_6a1ff45e22355b249bc71b19,crjp_19ebcc405970c7ede276b189,6a1ff45e22355b249bc71b197f8ccf96b1b6b42e2af7dc64035afbfe50b6f726,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,265,237,crj_0240e6579070e6dc78363616,crjp_19ebcc405970c7ede276b189,0240e6579070e6dc783636167b796399a4855d81660f3c73e98d17b718eca808,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,266,437,crj_76662d108da7e05f1eb1da20,crjp_19ebcc405970c7ede276b189,76662d108da7e05f1eb1da20f4a52f4ba42cb1a768c3864ec3bf96bfb9b7b9e6,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,267,55,crj_ebe3a1705483df553f5e2b25,crjp_fdcc81b08c557d0c9857c0c7,ebe3a1705483df553f5e2b25913ea7141e5bc1d02a8237e06ba0fd6cab77b44a,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,268,255,crj_47ff7a247189629b43f3b5ac,crjp_fdcc81b08c557d0c9857c0c7,47ff7a247189629b43f3b5ac28ae8e075573f76d15a120d4fbdc9cbac152a473,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,269,455,crj_73615e568c0f9709d40b92b8,crjp_fdcc81b08c557d0c9857c0c7,73615e568c0f9709d40b92b8d24e5ffa63705c9af392154929cb81831f9922e7,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,270,192,crj_315f6fd742b2bfbbc8991663,crjp_ba98aa4f0c3d8fe60f755b36,315f6fd742b2bfbbc8991663cb0ff14bdcbed6a6d6d55bea44f545c01a60a440,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,271,392,crj_05e1274a06dd49268f9a4483,crjp_ba98aa4f0c3d8fe60f755b36,05e1274a06dd49268f9a4483d2f7a5e551fc16d13c069d3a45d0d96a8c56ea7a,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,272,592,crj_2eef806f9081a31827062b0d,crjp_ba98aa4f0c3d8fe60f755b36,2eef806f9081a31827062b0d934fb2e34ca99254a24980a092348df598cc2a48,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,273,161,crj_05f020598bb7a4ebfc83dd09,crjp_6d760eda93eb8cc3d2ab8e50,05f020598bb7a4ebfc83dd09f068b2442308cde024bf23b4c1ca4dc4c3620213,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,274,361,crj_a58ec3f64c126a117e472f5a,crjp_6d760eda93eb8cc3d2ab8e50,a58ec3f64c126a117e472f5a7692a086dca005f8c34d4fc881e27b31aa5393ec,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,275,561,crj_a15598c3cc754d65631b02e3,crjp_6d760eda93eb8cc3d2ab8e50,a15598c3cc754d65631b02e3e526d51cc9bcf7db8c13f5b5282a0bfbae651e79,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,276,19,crj_c0da7404420282317d4ff9cb,crjp_b7dcc87247dc4af6d1761030,c0da7404420282317d4ff9cbdb06b06d2b94963d0a8bf6cc326ed065915a2797,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,277,219,crj_3b2ada8ba0d9765a7f397a32,crjp_b7dcc87247dc4af6d1761030,3b2ada8ba0d9765a7f397a32d30bda1d06afd0c7f669d9a950fec986f2106210,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
